x,y
0.000254769397226577,313.980465638259
0.0996117555313352,278.87667941468
0.198968798679967,248.351649252488
0.300024247462253,221.184372510607
0.40023046492045,197.069589562601
0.501285913702736,176.007331149619
0.600642956851368,157.997566530511
0.700849174309565,142.429796946502
