-1.324569225311279297e+00 -6.151636838912963867e-01 -8.266500589081361629e-18 1.777083145044777365e-02
-1.308719038963317871e+00 -6.148473024368286133e-01 -2.218146520234640166e-17 1.777083145044777365e-02
-1.292885899543762207e+00 -6.145026087760925293e-01 -5.688671288526410950e-17 1.777083145044777365e-02
-1.277073502540588379e+00 -6.141301989555358887e-01 -1.392037900668256713e-16 1.777083145044777365e-02
-1.261285901069641113e+00 -6.137309074401855469e-01 -3.236970553947994935e-16 1.777083145044777365e-02
-1.245526909828186035e+00 -6.133059859275817871e-01 -6.989852464805231154e-16 1.777083145044777365e-02
-1.229800939559936523e+00 -6.128576993942260742e-01 -1.450394844374272574e-15 1.777083145044777365e-02
-1.214111566543579102e+00 -6.123883128166198730e-01 -2.896853738400891227e-15 1.777083145044777365e-02
-1.198462605476379395e+00 -6.119013428688049316e-01 -5.529118524518535777e-15 1.777083145044777365e-02
-1.182857751846313477e+00 -6.114006042480468750e-01 -1.006683665328569552e-14 1.777083145044777365e-02
-1.167300343513488770e+00 -6.108906865119934082e-01 -1.748003597337038917e-14 1.777083145044777365e-02
-1.151792764663696289e+00 -6.103767752647399902e-01 -2.893780321703426361e-14 1.777083145044777365e-02
-1.136337161064147949e+00 -6.098647117614746094e-01 -4.543383085118396503e-14 1.777083145044777365e-02
-1.120934963226318359e+00 -6.093608140945434570e-01 -6.738832175655698475e-14 1.777083145044777365e-02
-1.105586290359497070e+00 -6.088718175888061523e-01 -9.625072548875845957e-14 1.777083145044777365e-02
-1.090290784835815430e+00 -6.084045171737670898e-01 -1.319889970973278648e-13 1.777083145044777365e-02
-1.075047016143798828e+00 -6.079660058021545410e-01 -1.721406762793253886e-13 1.777083145044777365e-02
-1.059852004051208496e+00 -6.075633168220520020e-01 -2.139965586461442526e-13 1.777083145044777365e-02
-1.044702291488647461e+00 -6.072028875350952148e-01 -2.536038870223911168e-13 1.777083145044777365e-02
-1.029592990875244141e+00 -6.068911552429199219e-01 -2.864804205492121891e-13 1.777083145044777365e-02
-1.014518380165100098e+00 -6.066330671310424805e-01 -3.068846717545203884e-13 1.777083145044777365e-02
-9.994717240333557129e-01 -6.064339876174926758e-01 -3.141271693717778701e-13 1.777083145044777365e-02
-9.844458103179931641e-01 -6.062972545623779297e-01 -3.092653628848640590e-13 1.777083145044777365e-02
-9.694329500198364258e-01 -6.062250733375549316e-01 -2.909997546748921415e-13 1.777083145044777365e-02
-9.544246792793273926e-01 -6.062192916870117188e-01 -2.596148122868680019e-13 1.777083145044777365e-02
-9.394129514694213867e-01 -6.062796115875244141e-01 -2.207838675338108514e-13 1.777083145044777365e-02
-9.243894219398498535e-01 -6.064051985740661621e-01 -1.789818429099102048e-13 1.777083145044777365e-02
-9.093464612960815430e-01 -6.065930724143981934e-01 -1.382801073082293164e-13 1.777083145044777365e-02
-8.942764401435852051e-01 -6.068401932716369629e-01 -1.015915257192127885e-13 1.777083145044777365e-02
-8.791727423667907715e-01 -6.071417927742004395e-01 -7.165349856421560082e-14 1.777083145044777365e-02
-8.640298247337341309e-01 -6.074927449226379395e-01 -4.866109075472684065e-14 1.777083145044777365e-02
-8.488424420356750488e-01 -6.078867912292480469e-01 -3.122208844545323880e-14 1.777083145044777365e-02
-8.336070179939270020e-01 -6.083173751831054688e-01 -1.899919295240276584e-14 1.777083145044777365e-02
-8.183208107948303223e-01 -6.087777614593505859e-01 -1.102083376815221616e-14 1.777083145044777365e-02
-8.029818534851074219e-01 -6.092610359191894531e-01 -6.095719615244145004e-15 1.777083145044777365e-02
-7.875896692276000977e-01 -6.097603440284729004e-01 -3.216517619947559768e-15 1.777083145044777365e-02
-7.721445560455322266e-01 -6.102688312530517578e-01 -1.621727798505425734e-15 1.777083145044777365e-02
-7.566474676132202148e-01 -6.107803583145141602e-01 -7.868858258840421161e-16 1.777083145044777365e-02
-7.411004900932312012e-01 -6.112890839576721191e-01 -3.668376345385430861e-16 1.777083145044777365e-02
-7.255058288574218750e-01 -6.117895841598510742e-01 -1.588339374381216918e-16 1.777083145044777365e-02
-7.098668813705444336e-01 -6.122775077819824219e-01 -6.536420243318937190e-17 1.777083145044777365e-02
-6.941868662834167480e-01 -6.127485036849975586e-01 -2.566561446250753336e-17 1.777083145044777365e-02
-6.784695982933044434e-01 -6.131994128227233887e-01 -9.632233683049289032e-18 1.777083145044777365e-02
-1.371966719627380371e+00 -6.005157232284545898e-01 2.534073762256610664e-17 1.777083145044777365e-02
-1.356056809425354004e+00 -6.002753973007202148e-01 7.584072282385928522e-17 1.777083145044777365e-02
-1.340153336524963379e+00 -6.000052094459533691e-01 2.209629173816079649e-16 1.777083145044777365e-02
-1.324259996414184570e+00 -5.997040271759033203e-01 6.198796219265823287e-16 1.777083145044777365e-02
-1.308379530906677246e+00 -5.993713140487670898e-01 1.665084873976531606e-15 1.777083145044777365e-02
-1.292516469955444336e+00 -5.990065932273864746e-01 4.274772843918060033e-15 1.777083145044777365e-02
-1.276674628257751465e+00 -5.986101627349853516e-01 1.046862249665103661e-14 1.777083145044777365e-02
-1.260858535766601562e+00 -5.981823801994323730e-01 2.435534141986134271e-14 1.777083145044777365e-02
-1.245073080062866211e+00 -5.977247953414916992e-01 5.260846757683922126e-14 1.777083145044777365e-02
-1.229322552680969238e+00 -5.972393155097961426e-01 1.091945408876124346e-13 1.777083145044777365e-02
-1.213611483573913574e+00 -5.967283844947814941e-01 2.181089510389089270e-13 1.777083145044777365e-02
-1.197944879531860352e+00 -5.961958169937133789e-01 4.162359205136384466e-13 1.777083145044777365e-02
-1.182326674461364746e+00 -5.956456661224365234e-01 7.576045910409612283e-13 1.777083145044777365e-02
-1.166760921478271484e+00 -5.950829982757568359e-01 1.314998782607490480e-12 1.777083145044777365e-02
-1.151251196861267090e+00 -5.945137143135070801e-01 2.175532757414666563e-12 1.777083145044777365e-02
-1.135799884796142578e+00 -5.939442515373229980e-01 3.412885208817217908e-12 1.777083145044777365e-02
-1.120408535003662109e+00 -5.933819413185119629e-01 5.058804937452254791e-12 1.777083145044777365e-02
-1.105078220367431641e+00 -5.928345322608947754e-01 7.220857158735105585e-12 1.777083145044777365e-02
-1.089808940887451172e+00 -5.923097729682922363e-01 9.894002284127623170e-12 1.777083145044777365e-02
-1.074598789215087891e+00 -5.918160676956176758e-01 1.289265395831851180e-11 1.777083145044777365e-02
-1.059444785118103027e+00 -5.913614630699157715e-01 1.601349781943373074e-11 1.777083145044777365e-02
-1.044343113899230957e+00 -5.909540653228759766e-01 1.896272375234708818e-11 1.777083145044777365e-02
-1.029288053512573242e+00 -5.906007289886474609e-01 2.140636973235743312e-11 1.777083145044777365e-02
-1.014273405075073242e+00 -5.903082489967346191e-01 2.291429546108503246e-11 1.777083145044777365e-02
-9.992911219596862793e-01 -5.900821685791015625e-01 2.344407480647792141e-11 1.777083145044777365e-02
-9.843332171440124512e-01 -5.899266600608825684e-01 2.307334878715039395e-11 1.777083145044777365e-02
-9.693902730941772461e-01 -5.898449420928955078e-01 2.170257550060394891e-11 1.777083145044777365e-02
-9.544526338577270508e-01 -5.898383855819702148e-01 1.935905255545655734e-11 1.777083145044777365e-02
-9.395110607147216797e-01 -5.899073481559753418e-01 1.646241823416438876e-11 1.777083145044777365e-02
-9.245558381080627441e-01 -5.900500416755676270e-01 1.334663889823728411e-11 1.777083145044777365e-02
-9.095774888992309570e-01 -5.902637243270874023e-01 1.031372036386368762e-11 1.777083145044777365e-02
-8.945680260658264160e-01 -5.905442833900451660e-01 7.579307841065752172e-12 1.777083145044777365e-02
-8.795194029808044434e-01 -5.908863544464111328e-01 5.347054830157071947e-12 1.777083145044777365e-02
-8.644251823425292969e-01 -5.912833809852600098e-01 3.632434414022056579e-12 1.777083145044777365e-02
-8.492798805236816406e-01 -5.917281508445739746e-01 2.331563327823138465e-12 1.777083145044777365e-02
-8.340790271759033203e-01 -5.922132730484008789e-01 1.419335677634026016e-12 1.777083145044777365e-02
-8.188199996948242188e-01 -5.927304029464721680e-01 8.235485860971780703e-13 1.777083145044777365e-02
-8.035010099411010742e-01 -5.932715535163879395e-01 4.556942930639129585e-13 1.777083145044777365e-02
-7.881213426589965820e-01 -5.938289165496826172e-01 2.404779934211953574e-13 1.777083145044777365e-02
-7.726815938949584961e-01 -5.943945646286010742e-01 1.212507064153253711e-13 1.777083145044777365e-02
-7.571836709976196289e-01 -5.949615240097045898e-01 5.883358036862240681e-14 1.777083145044777365e-02
-7.416297197341918945e-01 -5.955229997634887695e-01 2.742397068710832747e-14 1.777083145044777365e-02
-7.260230779647827148e-01 -5.960732698440551758e-01 1.187196127267354379e-14 1.777083145044777365e-02
-7.103673815727233887e-01 -5.966072678565979004e-01 4.883875083321574662e-15 1.777083145044777365e-02
-6.946669220924377441e-01 -5.971204042434692383e-01 1.916473876568004081e-15 1.777083145044777365e-02
-6.789260506629943848e-01 -5.976092219352722168e-01 7.187260904701134323e-16 1.777083145044777365e-02
-6.631494760513305664e-01 -5.980708003044128418e-01 2.580674603338786082e-16 1.777083145044777365e-02
-6.473416090011596680e-01 -5.985031127929687500e-01 8.921655096619696308e-17 1.777083145044777365e-02
-6.315072178840637207e-01 -5.989048480987548828e-01 3.002772826174877332e-17 1.777083145044777365e-02
-6.156505942344665527e-01 -5.992752313613891602e-01 8.306830607026997047e-18 1.777083145044777365e-02
-1.403623580932617188e+00 -5.855101943016052246e-01 8.529409193433378286e-18 1.777083145044777365e-02
-1.387681841850280762e+00 -5.853256583213806152e-01 3.534995721542521293e-17 1.777083145044777365e-02
-1.371739149093627930e+00 -5.851116776466369629e-01 1.122913563408496087e-16 1.777083145044777365e-02
-1.355798602104187012e+00 -5.848661661148071289e-01 3.371408711660441298e-16 1.777083145044777365e-02
-1.339863061904907227e+00 -5.845876336097717285e-01 9.810194775871825500e-16 1.777083145044777365e-02
-1.323936462402343750e+00 -5.842745304107666016e-01 2.748492317799274692e-15 1.777083145044777365e-02
-1.308022022247314453e+00 -5.839257240295410156e-01 7.373041488055367271e-15 1.777083145044777365e-02
-1.292124629020690918e+00 -5.835407376289367676e-01 1.890302083157151258e-14 1.777083145044777365e-02
