Time,NoBlobs,Evolution_time,Circulation
0.00025,102145.0,56.37168219000159,8.174610073297117e-06
0.0005,101866.0,56.64255992700055,3.931606073592775e-06
0.00075,101660.0,56.58861856800286,5.175588469796821e-06
0.001,101430.0,56.89531059699948,2.292420489879987e-06
0.00125,101204.0,56.732824147999054,5.115514909448393e-07
0.0015,101045.0,56.5861138850014,1.4626371722670228e-06
0.00175,100861.0,56.18365663800069,3.5316994626555243e-06
0.002,100668.0,56.2001015800015,5.896483585843271e-06
0.00225,100473.0,56.05085994100227,8.542093667074369e-06
0.0025,100340.0,55.45860127499691,6.619540727115236e-06
0.00275,100209.0,55.300336554999376,1.0044780381690543e-05
0.003,100003.0,55.31184127500092,8.619578309776443e-06
0.00325,99689.0,54.91601133400036,2.7657889773990973e-06
0.0035,99444.0,54.51455943499968,4.316188039865665e-06
0.00375,99246.0,54.20226251599888,5.770520260739431e-06
0.004,98913.0,53.91887601299823,4.71424920078789e-06
0.00425,98588.0,53.28170687399688,-1.3079977350116678e-06
0.0045,98465.0,52.99800538900308,3.0077704025188723e-06
0.00475,98264.0,53.01377177800168,4.767023327190145e-06
0.005,98077.0,52.60457769899949,3.596688287643701e-06
0.00525,97995.0,52.36955663099798,4.434337370184949e-06
0.0055,97939.0,52.23837382799684,4.854644217289206e-06
0.00575,97868.0,52.24867543400615,4.92942240271077e-06
0.006,97762.0,51.72366747300112,8.840447790703365e-06
0.00625,97119.0,51.671135178999975,7.745212911913768e-06
0.0065,96274.0,51.31502460800402,8.920256206579324e-06
0.00675,96182.0,50.92901730300218,9.551075450531243e-06
0.007,96103.0,50.84495948300173,9.561648127487388e-06
0.00725,96050.0,50.77634776099876,9.648362080838524e-06
0.0075,95971.0,50.70620218000113,7.72708335716743e-06
0.00775,95915.0,50.71350384200196,7.273840054722314e-06
0.008,95880.0,50.724796809998224,7.180547086704792e-06
0.00825,95817.0,50.58714503100055,8.70303517785942e-06
0.0085,95780.0,50.40738387699821,8.407839374058312e-06
0.00875,95747.0,50.56234149100055,8.372142460189025e-06
0.009,95738.0,50.56388297599915,8.523831027673623e-06
0.00925,95708.0,50.46550558400486,8.282103067358548e-06
0.0095,95699.0,50.4305912350028,9.444877150599496e-06
0.00975,95672.0,50.48469967200072,1.0061653910042878e-05
0.01,95632.0,50.57987274199695,1.0592374366069636e-05
0.01025,95574.0,50.51488188599615,1.1098530308117915e-05
0.0105,95540.0,50.34896806199686,1.1064657684300984e-05
0.01075,95496.0,50.44266983400303,1.1215930044272682e-05
0.011,95425.0,50.45437349400163,1.1097260625092533e-05
0.01125,95374.0,50.12203875299747,1.1125734118877515e-05
0.0115,95336.0,50.46473024900479,1.121919987667752e-05
0.01175,95284.0,50.03954204699403,1.132911209822396e-05
0.012,95242.0,50.12986396600172,1.1294812225060014e-05
0.01225,95193.0,50.14730319900264,1.0885993305009832e-05
0.0125,95129.0,49.90908522099926,1.1251614864704608e-05
0.01275,95088.0,50.07293207200564,1.1319688383082394e-05
0.013,95043.0,49.98420077099581,1.1178730318306409e-05
0.01325,95000.0,49.74850773099752,1.1615827503419496e-05
0.0135,94962.0,49.76021845499781,1.121463932918232e-05
0.01375,94931.0,49.5933026950006,1.1169154333856568e-05
0.014,94878.0,49.6741600450041,1.1600520764432076e-05
0.01425,94833.0,49.68976101599401,1.2243908713571727e-05
0.0145,94774.0,49.52722354899743,1.561262735094715e-05
0.01475,94734.0,49.620485024002846,1.6766424351999376e-05
0.015,94714.0,49.633674242999405,1.6438738640545125e-05
0.01525,94653.0,49.5348395980036,1.572033869479128e-05
0.0155,94613.0,49.547247868998966,1.58596290020796e-05
0.01575,94569.0,49.570712697997806,1.7011202231742573e-05
0.016,94533.0,49.39014201199461,1.630494037385688e-05
0.01625,94477.0,49.15862089800066,1.641872128743671e-05
0.0165,94426.0,49.25634682000236,1.5930933443542017e-05
0.01675,94378.0,49.33304990200122,1.5727126140063774e-05
0.017,94335.0,49.33745808300591,1.4723070677291616e-05
0.01725,94305.0,49.012182143000246,1.4066388388300766e-05
0.0175,94292.0,49.03552100699744,1.2664134317219576e-05
0.01775,94280.0,48.9453573810024,1.3051549203169088e-05
0.018,94246.0,49.26842879300239,1.3936818646698155e-05
0.01825,94197.0,49.20184525999503,1.4631009946697304e-05
0.0185,94158.0,48.7160867959974,1.6002889509536544e-05
0.01875,94127.0,48.800413482000295,1.5468796135564844e-05
0.019,94121.0,48.730161335995945,1.5637823707947973e-05
0.01925,94093.0,48.81057434100512,1.6169443654234783e-05
0.0195,94060.0,49.057643091997306,1.5562546110459152e-05
0.01975,94006.0,48.64258788400184,1.5258560779329857e-05
0.02,93989.0,48.89988618899952,1.5893919595555417e-05
0.02025,93963.0,48.83044085399888,1.6838399915286573e-05
0.0205,93932.0,48.59688236299553,1.73071105677991e-05
0.02075,93918.0,48.74144015399361,1.6739000471943655e-05
0.021,93900.0,48.512238852003065,1.5276074435632836e-05
0.02125,93867.0,48.43313987199508,1.381350355700306e-05
0.0215,93834.0,48.68655794199731,1.3064194575918007e-05
0.02175,93809.0,48.60944346299948,1.3000539894392205e-05
0.022,93789.0,48.361473452998325,1.158371188125784e-05
0.02225,93744.0,48.4438226179991,1.2435755110118407e-05
0.0225,93719.0,48.53087517200038,1.2586865693720029e-05
0.02275,93700.0,48.455995768999855,1.206883939630643e-05
0.023,93669.0,48.46809160699922,1.2916464044110398e-05
0.02325,93657.0,48.29739598699962,1.3319315286253186e-05
0.0235,93637.0,48.21561794700392,1.3001597295669852e-05
