-1.000000000000000000e+00 -2.500000000000000000e-01 -6.383140620012564548e-02 1.654984816348230581e-01 4.858271115886304142e-02
-9.797979797979797789e-01 -2.500000000000000000e-01 -6.397561700538403895e-02 1.558846203313610512e-01 2.904332326368738032e-02
-9.595959595959595578e-01 -2.500000000000000000e-01 -6.377524232839261453e-02 1.465844278912067089e-01 1.607707649524120139e-02
-9.393939393939394478e-01 -2.500000000000000000e-01 -6.316874563601067305e-02 1.376982510246604063e-01 9.048343033976329053e-03
-9.191919191919192267e-01 -2.500000000000000000e-01 -6.216477107574196886e-02 1.293165147078752519e-01 5.313346022270373087e-03
-8.989898989898990056e-01 -2.500000000000000000e-01 -6.080679814627294733e-02 1.214832847659835513e-01 4.294713907338794726e-03
-8.787878787878787845e-01 -2.500000000000000000e-01 -5.915440005385591560e-02 1.142132331471873569e-01 4.464613955119029094e-03
-8.585858585858585634e-01 -2.500000000000000000e-01 -5.726339064511823396e-02 1.074745485545936657e-01 4.027887901303215182e-03
-8.383838383838383423e-01 -2.500000000000000000e-01 -5.516664566957520111e-02 1.012233534053214729e-01 3.398084528726808863e-03
-8.181818181818181213e-01 -2.500000000000000000e-01 -5.288603371521517077e-02 9.543279901018103528e-02 2.617053130281064410e-03
-7.979797979797980112e-01 -2.500000000000000000e-01 -5.044127076398452481e-02 9.007852880866520917e-02 1.700108971492810331e-03
-7.777777777777777901e-01 -2.500000000000000000e-01 -4.785011982031132927e-02 8.514542898070802390e-02 8.487167842433766297e-04
-7.575757575757575690e-01 -2.500000000000000000e-01 -4.513369286030953498e-02 8.062543806051561401e-02 3.956873315742300218e-04
-7.373737373737373479e-01 -2.500000000000000000e-01 -4.231756943296670348e-02 7.650924662500080409e-02 1.832523108760663580e-04
-7.171717171717171269e-01 -2.500000000000000000e-01 -3.942732799619685230e-02 7.278151786784863020e-02 8.445702702052978333e-05
-6.969696969696970168e-01 -2.500000000000000000e-01 -3.648560663315249947e-02 6.942229273627370523e-02 1.786752646392227869e-05
-6.767676767676766847e-01 -2.500000000000000000e-01 -3.351072309026181806e-02 6.641010997583546294e-02 2.789570731102599158e-06
-6.565656565656565746e-01 -2.500000000000000000e-01 -3.051665552728217989e-02 6.372307852265762795e-02 7.264121467180496885e-08
-6.363636363636363535e-01 -2.500000000000000000e-01 -2.751335619866467769e-02 6.133983848781669745e-02 1.258545811005017062e-10
-6.161616161616161325e-01 -2.500000000000000000e-01 -2.450719081329594609e-02 5.924049989534205252e-02 -4.071100456752431924e-14
-5.959595959595959114e-01 -2.500000000000000000e-01 -2.150149126358217103e-02 5.740719273240491721e-02 -2.009486519953947511e-13
-5.757575757575756903e-01 -2.500000000000000000e-01 -1.849711864387535223e-02 5.582436150269221020e-02 -6.463584480824560950e-13
-5.555555555555555802e-01 -2.500000000000000000e-01 -1.549299446557976696e-02 5.447893032768991867e-02 -4.132653142836588699e-13
-5.353535353535352481e-01 -2.500000000000000000e-01 -1.248660002891032426e-02 5.336037792215131415e-02 -1.858720102760375756e-13
-5.151515151515151381e-01 -2.500000000000000000e-01 -9.474446961879044379e-03 5.246073203795599549e-02 -4.731848427868815418e-13
-4.949494949494949170e-01 -2.500000000000000000e-01 -6.452510184474725269e-03 5.177447948061787708e-02 -1.325680605367281569e-12
-4.747474747474746959e-01 -2.500000000000000000e-01 -3.416597330092529215e-03 5.129839659153594134e-02 -2.601429499098727317e-13
-4.545454545454544748e-01 -2.500000000000000000e-01 -3.626313965684514491e-04 5.103132293664433550e-02 -3.250735640820960721e-14
-4.343434343434342537e-01 -2.500000000000000000e-01 2.713164973051730450e-03 5.097390705265979899e-02 -1.015069465952590614e-13
